"","person","speech","syllables","wordsyl","pol","readability","wc"
"15608","Chris Christie","I watched the video of Senator Rubio.",12,7,0,2.25571428571428,1.71428571428571
"15609","Chris Christie","I heard what they said.",5,5,0,-1.974,1
"15610","Chris Christie","And this is why you need to send someone from outside of Washington to Washington.",21,15,0,7.108,1.4
"15611","Chris Christie","I feel like I need -- I feel like I need a Washington to English dictionary converter, right?",25,17,0,7.01823529411765,1.47058823529412
"15612","Chris Christie","I mean, I heard what they both said, I saw it on the video.",16,14,0,0.0364285714285728,1.14285714285714
"15613","Chris Christie","And the fact is this is what makes a difference when you're a governor.",18,14,0,4.74642857142857,1.28571428571429
"15614","Chris Christie","You can change your mind.",5,5,0,-0.0899999999999999,1
"15615","Chris Christie","Ted can change his mind.",5,5,0,-1.032,1
"15616","Chris Christie","Marco can change his mind.",6,5,0,0.852,1.2
"15617","Chris Christie","It's perfectly legal in this country to change your mind.",14,10,0.316227766016838,5.707,1.4
"15618","Chris Christie","But when you're a governor, you have to admit it.",13,10,0,1.468,1.3
"15619","Chris Christie","You can't hide behind parliamentary tricks.",11,6,0,10.615,1.83333333333333
"15620","Chris Christie","That's the difference, and that's the kind of leader we need in the White House.",18,15,0,6.166,1.2
"15621","Chris Christie","Stop the Washington bull and let's get things done.",11,9,-0.333333333333333,5.05,1.22222222222222
"15622","Chris Christie","Sure, because there has been three different investigations and proven that I knew nothing.",23,14,0.267261241912424,11.1385714285714,1.64285714285714
"15623","Chris Christie","And the fact is that what I did do, what I did do from the beginning, Chris, as soon as I found out about it, I fired the people who were responsible.",39,32,0,11.349375,1.21875
"15624","Chris Christie","And that's what you expect from a leader.",10,8,0,1.99875,1.25
"15625","Chris Christie","And, I'll tell you something else.",7,6,0,2.765,1.16666666666667
"15626","Chris Christie","I inherited a state in New Jersey that was downtrodden, and beaten by liberal democratic policies, high taxation, high regulation.",39,20,0,13.7685,1.95
"15627","Chris Christie","And, this year, in two thousand fifteen, New Jersey's had the best year of job growth that our state has ever had in the last fifteen years.",32,27,0.192450089729875,11.2588888888889,1.18518518518519
"15628","Chris Christie","That's because we've put conservative policies in place.",15,8,-0.353553390593274,10.83,1.875
"15629","Chris Christie","And, I'll tell you one other thing, you know why the Republican party will want to take a chance on me?",26,21,0,7.01285714285714,1.23809523809524
"15630","Chris Christie","Because they know that Hillary Clinton will never be prosecuted by this justice department, and they're going to want to put a former federal prosecutor on the stage to prosecute her next September.",55,33,-0.174077655955698,18.4772727272727,1.66666666666667
"15631","Chris Christie","And, there is no one on this stage better prepared to prosecute the case against Hillary Clinton than I am.",28,20,0,8.823,1.4
"15632","Chris Christie","I will be ready.",5,4,0.5,-5.3,1.25
"15633","Chris Christie","I will take her on, and when I take her on I guarantee you one thing, she will never get within ten miles of the White House.",31,27,0.192450089729875,8.81666666666667,1.14814814814815
"15634","Chris Christie","The days for the Clintons in public housing are over.",14,10,0,3.823,1.4
"15635","Chris Christie","No, what I said, Chris, was that the law needs to be followed.",14,13,0,1.73615384615385,1.07692307692308
"15636","Chris Christie","And that someone in that office has to do their job.",13,11,0,1.62545454545455,1.18181818181818
"15637","Chris Christie","So if Ms.",2,3,0,-10.51,0.666666666666667
"15638","Chris Christie","Davis wanted to step aside and get rid of her ability to be able to do that, there should be someone else in that office who it didn't violate their conscience so they could follow the law of the state of Kentucky.",57,42,0.154303349962092,18.7464285714286,1.35714285714286
"15639","Chris Christie","I never said that Ms.",5,5,0,-3.858,1
"15640","Chris Christie","Davis should either lose her job or that she had to do it.",15,13,-0.277350098112615,1.37384615384616,1.15384615384615
"15641","Chris Christie","But what I did say was that the person who came in for the license needed to get it.",22,19,0,4.18315789473684,1.15789473684211
"15642","Chris Christie","And so if there's someone in that organization, and it turns out there was, who was willing to be able to do that, that's what we should do.",35,28,0.188982236504614,10.9053571428571,1.25
"15643","Chris Christie","But just as importantly, and I agree with what John said.",15,11,0,3.33818181818182,1.36363636363636
"15644","Chris Christie","You know, we all have our own individual interpretations of our faith.",20,12,0.288675134594813,6.9425,1.66666666666667
"15645","Chris Christie","And here's the problem with what's going on around the world.",14,11,-0.301511344577764,5.47909090909091,1.27272727272727
"15646","Chris Christie","The radical Islamic jihadists, what they want to do is impose their faith upon each and every one of us -- every one of us.",34,24,-0.204124145231932,9.21375,1.41666666666667
"15647","Chris Christie","And the reason why this war against them is so important is that very basis of religious liberty.",28,18,0.659966329107444,8.24166666666667,1.55555555555556
"15648","Chris Christie","They want everyone in this country to follow their religious beliefs the way they do.",22,15,0,8.05,1.46666666666667
"15649","Chris Christie","They do not want us to exercise religious liberty.",15,9,0.333333333333333,4.52666666666667,1.66666666666667
"15650","Chris Christie","That's why as commander in chief, I will take on ISIS, not only because it keeps us safe, but because it allows us to absolutely conduct our religious affairs the way we find in our heart and in our souls.",54,40,0.158113883008419,17.6455,1.35
"15651","Chris Christie","As a Catholic, that's what I want to do.",11,9,0,-1.23,1.22222222222222
"15652","Chris Christie","And no matter what your faith is, that's what I want you to be able to do.",19,17,-0.242535625036333,2.58529411764706,1.11764705882353
"15653","Chris Christie","Bret, let me tell you, this is another one of those places where Hillary Clinton has so much to answer for, and why she is completely unqualified to be commander in chief.",45,32,-0.176776695296637,14.5875,1.40625
"15654","Chris Christie","In a previous Democratic debate, Martha Raddatz, three times, asked Hillary Clinton about the failure in Libya, a policy that she took credit for, and said, what is your measure of responsibility, Madam Secretary, for the failure in Libya?",68,39,0,21.2576923076923,1.74358974358974
"15655","Chris Christie","Three times, she refused to answer the question, because she refuses to be held accountable for anything that goes wrong.",30,20,-0.670820393249937,11.8845,1.5
"15656","Chris Christie","If it had gone right, believe me, she would have been running around to be able to take credit for it.",26,21,0.218217890235992,6.78857142857143,1.23809523809524
"15657","Chris Christie","Here's what I'd do.",4,4,0,-1.7675,1
"15658","Chris Christie","This is about the bigger, broader war against ISIS.",14,9,0,4.52666666666667,1.55555555555556
"15659","Chris Christie","We need to bring together our European and our Sunni Arab allies, and we need to develop a strategy together to take on ISIS every place that it is around the world, so that together, all of us can take ISIS out, destroy it, and then move on to come back to our country, protect our homeland security and make sure that the American people are safe.",98,67,0.122169444356305,31.4723880597015,1.46268656716418
"15660","Chris Christie","As president of the United States, that is exactly what I will do.",19,13,0,3.91,1.46153846153846
"15661","Chris Christie","On September eleven, my wife was two blocks from the World Trade Center.",18,13,0,6.08384615384615,1.38461538461538
"15662","Chris Christie","When those buildings came down, she was trapped in her building and I didn't hear from her over six hours.",23,20,-0.223606797749979,8.5875,1.15
"15663","Chris Christie","We have three children, eight, five and one.",9,8,0,2.5875,1.125
"15664","Chris Christie","And I had to confront the possibility of being a single parent.",20,12,-0.288675134594813,4.5875,1.66666666666667
"15665","Chris Christie","Terrorism in this country scares everyone.",11,6,-0.408248290463863,9.83,1.83333333333333
"15666","Chris Christie","And the fact is that we need a commander-in- chief who not only understands how to protect us, but feels in here what it means to face the possibility of loss.",42,31,-0.14142135623731,13.061935483871,1.35483870967742
"15667","Chris Christie","I've faced it.",3,3,0,-2.66,1
"15668","Chris Christie","I've prosecuted terrorists.",8,3,0,17.75,2.66666666666667
"15669","Chris Christie","I have made the decisions that need to be made as a governor to protect us and as president of the United States, no one will keep this country safer than I will.",44,33,0.174077655955698,13.3390909090909,1.33333333333333
"15670","Chris Christie","Sure.",1,1,0,-2.09,1
